id,name,type,city,state,address,pin_code,contact_person,phone,latitude,longitude,active,coord_validation_status,drop_reason
IW-3572,Parmer-Mukherjee Independent Workshop (IW-3572),Independent Workshop,Hyderabad,Telangana,"19/878, Bedi Zila, Belgaum 385086",535919,Janaki Grewal,915361250810,17.394839,78.53644,True,OK,
IW-3573,"Kara, Samra and Loyal Independent Workshop (IW-3573)",Independent Workshop,Bengaluru,Karnataka,"59/523, Chand Road, Amravati-795018",994184,Nachiket Sandal,8274641708,12.952202,77.648311,True,OK,
IW-3577,"Sarma, Baria and Hegde Independent Workshop (IW-3577)",Independent Workshop,Rural,Unknown,"H.No. 250, Mistry Street, Mira-Bhayandar-362980",685852,Warinder Narang,915927126258,19.46936,82.099398,True,OK,
IW-3578,More PLC Independent Workshop (IW-3578),Independent Workshop,Amritsar,Punjab,"77/994, Badal Marg, Panihati 844808",255543,Jatin D’Alia,4032738407,31.667693,74.885049,True,OK,
IW-3579,Ramesh-Lad Independent Workshop (IW-3579),Independent Workshop,Rural,Unknown,"H.No. 596, Thaker Chowk, Kamarhati-170005",227718,Mason Cheema,912098423351,16.007663,77.720954,True,OK,
IW-3580,"Wagle, Chacko and Dani Independent Workshop (IW-3580)",Independent Workshop,Rural,Unknown,"40/64, Sachdeva Ganj, Nellore 276778",949348,Wriddhish Lad,5882234650,26.271162,74.78342,True,OK,
IW-3581,Dugar Inc Independent Workshop (IW-3581),Independent Workshop,Bengaluru,Karnataka,"84/249, Palan Marg, Kirari Suleman Nagar 556534",730486,Matthew Sarma,9591146430,12.949172,77.576984,True,OK,
IW-3582,Gala-Mallick Independent Workshop (IW-3582),Independent Workshop,Bengaluru,Karnataka,"16/48, Chakraborty Path, Bally-252616",430399,Jonathan Parmar,5673591194,12.94652,77.597319,True,OK,
IW-3583,Ramachandran LLC Independent Workshop (IW-3583),Independent Workshop,Jaipur,Rajasthan,"027, Rama Chowk, Bhopal-073548",703220,Tanmayi Bal,7572766889,26.90873,75.780224,True,OK,
IW-3585,"Mohanty, Gera and Modi Independent Workshop (IW-3585)",Independent Workshop,Rural,Unknown,"13, Bains Marg, Ulhasnagar-001483",763166,Udant Deep,918630279606,18.607979,81.131846,True,OK,
IW-3586,"Sood, Parmar and Viswanathan Independent Workshop (IW-3586)",Independent Workshop,Rural,Unknown,"H.No. 08, Rajagopalan Nagar, Madhyamgram 820849",158119,Jyoti Rout,3022898846,23.722487,79.965342,True,OK,
IW-3587,"Baral, Sekhon and Rajagopal Independent Workshop (IW-3587)",Independent Workshop,Amritsar,Punjab,"H.No. 59, Ravel, Muzaffarpur 450193",822529,Gautami Nagi,8774617572,31.649596,74.813552,True,OK,
IW-3589,Sunder Ltd Independent Workshop (IW-3589),Independent Workshop,Rural,Unknown,"22/50, Bhat Nagar, Ahmednagar-728177",925436,Yashodhara Goel,8474862057,17.499741,82.988952,True,OK,
IW-3590,Saran-Kapur Independent Workshop (IW-3590),Independent Workshop,Mumbai,Maharashtra,"312, Dhingra Street, Mangalore-690887",140748,Nirja Suri,918063639482,19.017392,72.856534,True,OK,
IW-3591,Gaba-Garg Independent Workshop (IW-3591),Independent Workshop,Patna,Bihar,"34/37, Pai Circle, Fatehpur-867658",661585,Riya Toor,479447771,25.662867,85.075119,True,OK,
IW-3592,Walia-Mody Independent Workshop (IW-3592),Independent Workshop,Kochi,Kerala,"H.No. 60, Master Marg, Hosur 025271",221840,Chanchal Sarna,1278004388,9.922141,76.278581,True,OK,
IW-3593,"Sood, Guha and Amble Independent Workshop (IW-3593)",Independent Workshop,Delhi,Delhi,"H.No. 296, Seth Path, Bhalswa Jahangir Pur-968594",726670,Garima Bhagat,919014960106,28.600578,77.20514,True,OK,
IW-3594,Badal-Sachdev Independent Workshop (IW-3594),Independent Workshop,Mumbai,Maharashtra,"607, Loyal Chowk, Kadapa-774502",522270,Hredhaan Ramesh,6775259423,19.143697,72.882538,True,OK,
IW-3595,Srivastava-Comar Independent Workshop (IW-3595),Independent Workshop,Jaipur,Rajasthan,"H.No. 648, Sarin Zila, North Dumdum 954398",485450,Vincent Chana,7220344824,26.849582,75.762393,True,OK,
IW-3596,Tank-Barad Independent Workshop (IW-3596),Independent Workshop,Rural,Unknown,"18/13, Sekhon Chowk, Bhilwara 436207",370331,Yahvi Dutt,5793495671,23.505002,78.229306,True,OK,
IW-3597,Rau PLC Independent Workshop (IW-3597),Independent Workshop,Amritsar,Punjab,"H.No. 16, Kota Marg, Thoothukudi 490608",656563,Aarav Ramachandran,5295995270,31.704254,74.88529,True,OK,
IW-3598,Kanda LLC Independent Workshop (IW-3598),Independent Workshop,Rural,Unknown,"H.No. 975, Khatri Zila, Kurnool-814249",490597,Kabir Ramakrishnan,365489608,16.974206,73.532315,True,OK,
IW-3599,Kala-Mital Independent Workshop (IW-3599),Independent Workshop,Hyderabad,Telangana,"20/96, Viswanathan Circle, Durg-631835",12412,Netra Tara,797054348,17.3334,78.481185,True,OK,
IW-3600,"Chokshi, Madan and Luthra Independent Workshop (IW-3600)",Independent Workshop,Ahmedabad,Gujarat,"H.No. 619, Nayar Chowk, Chittoor 434693",575629,Veda Doctor,3393903937,22.959519,72.544414,True,OK,
IW-3601,Seth-Kumar Independent Workshop (IW-3601),Independent Workshop,Rural,Unknown,"43/907, Bhardwaj Zila, Phusro-985040",52448,Omaja Pillay,7694426773,19.83556,82.106813,True,OK,
IW-3602,Karpe and Sons Independent Workshop (IW-3602),Independent Workshop,Guwahati,Assam,"H.No. 60, Gill Path, Bettiah-941812",992867,Bimala Batta,47271614,26.101102,91.680061,True,OK,
IW-3603,"Purohit, Bala and Goda Independent Workshop (IW-3603)",Independent Workshop,Visakhapatnam,Andhra Pradesh,"97/30, Prabhu Zila, Jabalpur-637145",239518,Omya Mammen,913105753200,17.680526,83.214821,True,OK,
IW-3604,Sama and Sons Independent Workshop (IW-3604),Independent Workshop,Rural,Unknown,"013, Dash Zila, Raipur-268890",848347,Samar Prakash,5631715853,16.974584,74.295494,True,OK,
IW-3606,Mishra and Sons Independent Workshop (IW-3606),Independent Workshop,Delhi,Delhi,"H.No. 416, Baral Street, Ambala 189475",108736,Gaurav Mand,8213607564,28.615574,77.281803,True,OK,
IW-3609,Mital PLC Independent Workshop (IW-3609),Independent Workshop,Nagpur,Maharashtra,"117, Keer Ganj, Anantapuram-251011",297885,Oni Pandey,8801797790,21.074077,79.081305,True,OK,
IW-3610,Guha-Khatri Independent Workshop (IW-3610),Independent Workshop,Rural,Unknown,"90/98, Pant Marg, Aligarh-459782",623773,Sanya Vyas,9885808974,28.997958,77.507225,True,OK,
IW-3611,Joshi-Dutta Independent Workshop (IW-3611),Independent Workshop,Kolkata,West Bengal,"H.No. 86, Acharya Chowk, Bahraich-289366",741497,Dhriti Chokshi,7450123648,22.568413,88.356113,True,OK,
IW-3612,"Ramaswamy, Nori and Shetty Independent Workshop (IW-3612)",Independent Workshop,Rural,Unknown,"413, Chaudhuri Zila, Ulhasnagar 911508",703869,Samuel Wason,4420050280,22.826809,75.477439,True,OK,
IW-3614,"Bhatti, Vig and Sha Independent Workshop (IW-3614)",Independent Workshop,Lucknow,Uttar Pradesh,"H.No. 228, Chand Zila, Kanpur 732102",502507,Rajeshri Lall,2310166751,26.843223,80.946639,True,OK,
IW-3615,"Gala, Nadig and Vig Independent Workshop (IW-3615)",Independent Workshop,Ahmedabad,Gujarat,"H.No. 028, Minhas Path, Phusro-493199",682120,Kamya Dayal,6843222287,22.95117,72.634806,True,OK,
IW-3616,"Vohra, Ravi and Chander Independent Workshop (IW-3616)",Independent Workshop,Delhi,Delhi,"H.No. 44, Bhavsar Path, Coimbatore-659339",656770,Yashasvi Jani,3691514539,28.664539,77.150023,True,OK,
IW-3617,"Doshi, Som and Hans Independent Workshop (IW-3617)",Independent Workshop,Bengaluru,Karnataka,"H.No. 315, Panchal Road, Bettiah 904610",449358,Nakul Gara,8621847549,12.99663,77.527707,True,OK,
IW-3618,"Bala, Dixit and Bains Independent Workshop (IW-3618)",Independent Workshop,Coimbatore,Tamil Nadu,"264, Virk Street, Jamnagar-048996",704197,Falak Biswas,5201967498,11.040382,77.037289,True,OK,
IW-3619,"Patel, Keer and Chakraborty Independent Workshop (IW-3619)",Independent Workshop,Rural,Unknown,"H.No. 946, Barman Chowk, Sirsa 067303",847625,Hredhaan Chana,9688104,22.599144,85.027935,True,OK,
IW-3620,Merchant-Morar Independent Workshop (IW-3620),Independent Workshop,Rural,Unknown,"H.No. 35, Srinivasan Zila, Amroha 580420",558850,Aadhya Batra,562855261,26.710802,77.995539,True,OK,
IW-3621,"Oommen, Goyal and Khalsa Independent Workshop (IW-3621)",Independent Workshop,Ahmedabad,Gujarat,"786, Rege Zila, Anand-170181",249256,Aishani Jaggi,916054977497,23.040868,72.509658,True,OK,
IW-3622,"Thakur, Pandit and Sarkar Independent Workshop (IW-3622)",Independent Workshop,Rural,Unknown,"07, Handa, Imphal 885014",985509,Aashi Kamdar,911762492653,27.876583,78.120118,True,OK,
IW-3623,Vora Ltd Independent Workshop (IW-3623),Independent Workshop,Bhopal,Madhya Pradesh,"14, Chacko Street, Bidhannagar 503447",86961,Vyanjana Naik,847231715,23.245554,77.339937,True,OK,
IW-3624,Sangha-Pant Independent Workshop (IW-3624),Independent Workshop,Rural,Unknown,"32, Amble Nagar, Chinsurah-726649",959770,Nidra Bhalla,911342066250,24.200205,78.925421,True,OK,
IW-3625,"Bumb, Edwin and Andra Independent Workshop (IW-3625)",Independent Workshop,Bengaluru,Karnataka,"881, Shah Marg, Khandwa-974267",545090,Ganga Mukhopadhyay,6017759176,12.937272,77.522624,True,OK,
IW-3626,Sibal-Chacko Independent Workshop (IW-3626),Independent Workshop,Vadodara,Gujarat,"H.No. 879, Ratti Chowk, Panchkula 577900",509752,Kashvi Kale,9321957933,22.355955,73.250329,False,OK,
IW-3627,Edwin Group Independent Workshop (IW-3627),Independent Workshop,Nagpur,Maharashtra,"53, Dass Circle, Nanded 393783",124918,Lucky Wali,913190927409,21.10122,79.081647,True,OK,
IW-3628,"Pandit, Rai and Kara Independent Workshop (IW-3628)",Independent Workshop,Rural,Unknown,"H.No. 916, Hans Circle, Haridwar 263327",124130,Aayush Mitra,6031011439,23.518949,78.177158,True,OK,
IW-3629,Khatri Group Independent Workshop (IW-3629),Independent Workshop,Mumbai,Maharashtra,"H.No. 43, Tata Circle, Gudivada 359458",981171,Aishani Jha,149865382,19.041171,72.950831,True,OK,
IW-3631,Balan Inc Independent Workshop (IW-3631),Independent Workshop,Rural,Unknown,"36/599, Deol Circle, Bidar 256212",903659,Quincy Mandal,5069919996,17.017161,73.489822,True,OK,
IW-3632,Oak-Dugal Independent Workshop (IW-3632),Independent Workshop,Rural,Unknown,"H.No. 400, Barad Zila, Bijapur 529663",572566,Ekavir Majumdar,6959087782,26.612276,93.019718,True,OK,
IW-3633,Prasad-Sahota Independent Workshop (IW-3633),Independent Workshop,Vadodara,Gujarat,"31/522, Chacko Road, Avadi-505726",955288,Alka Bala,138462276,22.240282,73.212488,True,OK,
IW-3635,Pandit-Munshi Independent Workshop (IW-3635),Independent Workshop,Chennai,Tamil Nadu,"21/15, Kumar Ganj, Raurkela Industrial Township-397904",552033,Hredhaan Rau,915830173569,13.092353,80.226927,True,OK,
IW-3636,Keer-Ramachandran Independent Workshop (IW-3636),Independent Workshop,Chennai,Tamil Nadu,"H.No. 250, Mitra Ganj, Erode-773635",85075,Qushi Shukla,8467556451,13.075616,80.278332,True,OK,
IW-3637,Bail Group Independent Workshop (IW-3637),Independent Workshop,Bengaluru,Karnataka,"29, Radhakrishnan Path, Dharmavaram 237085",423968,Vanya Sarma,3946269667,12.971057,77.550662,True,OK,
IW-3638,Mahajan-Hari Independent Workshop (IW-3638),Independent Workshop,Delhi,Delhi,"H.No. 55, Arora Road, Kishanganj 575651",924374,Rachita Natarajan,4732829070,28.58182,77.19306,True,OK,
IW-3639,Natarajan-Sachar Independent Workshop (IW-3639),Independent Workshop,Rural,Unknown,"18/13, Butala Path, Etawah-273643",35537,Harini Balasubramanian,5376255274,27.495241,76.171059,True,OK,
IW-3640,Cherian Group Independent Workshop (IW-3640),Independent Workshop,Rural,Unknown,"74/75, Sridhar Nagar, Dehri-279608",3025,Azaan Minhas,3150538758,27.338335,93.527306,False,OK,
IW-3641,Hayre-Bir Independent Workshop (IW-3641),Independent Workshop,Bengaluru,Karnataka,"14/92, Chaudhari Zila, Phagwara 781841",299960,Harshil Khalsa,2100962631,13.01882,77.640197,True,OK,
IW-3642,Keer Group Independent Workshop (IW-3642),Independent Workshop,Vadodara,Gujarat,"02/573, Ganesan Zila, Yamunanagar 028720",89974,Irya Rana,917431389190,22.371823,73.211019,True,OK,
IW-3643,Mand-Kashyap Independent Workshop (IW-3643),Independent Workshop,Hyderabad,Telangana,"57, Bala Street, Jalandhar-924618",380166,Naveen Kapoor,6251764886,17.42517,78.431924,True,OK,
IW-3644,Chaudhuri Inc Independent Workshop (IW-3644),Independent Workshop,Chandigarh,Chandigarh,"H.No. 243, Boase Nagar, Medininagar-426616",398941,Pratyush Sarna,919097978445,30.746297,76.723064,True,CORRECTED,
IW-3645,"Krishnan, Kadakia and Ghose Independent Workshop (IW-3645)",Independent Workshop,Rural,Unknown,"55/44, Sawhney Road, Vellore 526496",660599,Mugdha Iyengar,9506342987,18.465535,73.068611,True,OK,
IW-3646,Thaman and Sons Independent Workshop (IW-3646),Independent Workshop,Mumbai,Maharashtra,"H.No. 223, Gole, Alappuzha-478138",564169,Shivani Sule,660668258,19.130858,72.903737,True,OK,
IW-3647,Ahluwalia Ltd Independent Workshop (IW-3647),Independent Workshop,Rural,Unknown,"H.No. 02, Wali Zila, Chapra 920378",291678,Rehaan Sahni,2074787755,22.504872,72.670087,True,OK,
IW-3648,Bose Inc Independent Workshop (IW-3648),Independent Workshop,Jaipur,Rajasthan,"58/77, Dey Street, Gandhidham-632763",327321,Omaja Oza,2875775159,26.894269,75.708998,True,OK,
IW-3649,Mander-Chandra Independent Workshop (IW-3649),Independent Workshop,Bhopal,Madhya Pradesh,"436, Dara Street, Mirzapur 162803",392179,Aarna Upadhyay,6733253228,23.22726,77.462819,True,OK,
IW-3650,Basu LLC Independent Workshop (IW-3650),Independent Workshop,Amritsar,Punjab,"H.No. 21, Mane Street, Jammu-667939",605611,Frado Nori,913642985028,31.591177,74.797004,True,OK,
IW-3651,"Walla, Bakshi and Kumer Independent Workshop (IW-3651)",Independent Workshop,Rural,Unknown,"07/45, Singh Path, Ghaziabad-468365",563675,Ekani Muni,914706814968,21.185921,79.532348,False,OK,
IW-3652,Srinivas-Dey Independent Workshop (IW-3652),Independent Workshop,Hyderabad,Telangana,"H.No. 92, Palla Marg, Tiruvottiyur-928746",669295,Ekiya Narasimhan,5933020044,17.407408,78.443265,True,OK,
IW-3653,"Rout, Murthy and Halder Independent Workshop (IW-3653)",Independent Workshop,Rural,Unknown,"H.No. 39, Khurana Marg, Thoothukudi 594936",990842,Guneet Bhatti,1426552764,23.979251,73.210054,True,OK,
IW-3654,"Setty, Agate and Butala Independent Workshop (IW-3654)",Independent Workshop,Rural,Unknown,"162, Banerjee Road, Kalyan-Dombivli-445238",191092,Thomas Virk,915419042724,19.488883,82.112706,True,OK,
IW-3655,"Padmanabhan, Cheema and Jayaraman Independent Workshop (IW-3655)",Independent Workshop,Nagpur,Maharashtra,"45/67, Raj Circle, Gaya-455024",55998,Abdul Doctor,918608150883,21.157877,79.092068,True,OK,
IW-3656,Nazareth LLC Independent Workshop (IW-3656),Independent Workshop,Ahmedabad,Gujarat,"H.No. 22, Soman, Rohtak-839327",934678,Hardik Sarin,912208062026,23.025033,72.606571,True,OK,
IW-3657,Patla-Pant Independent Workshop (IW-3657),Independent Workshop,Coimbatore,Tamil Nadu,"050, Nair Zila, Jammu 129994",632812,Abhiram Mann,9528489787,11.084341,76.918052,True,OK,
IW-3659,Ahluwalia-Badal Independent Workshop (IW-3659),Independent Workshop,Rural,Unknown,"921, Konda Circle, Rewa 657089",140423,Bhanumati Pingle,7268810943,14.497006,80.017867,True,OK,
IW-3660,"Bhattacharyya, Parmer and Ramakrishnan Independent Workshop (IW-3660)",Independent Workshop,Rural,Unknown,"H.No. 018, Jain Street, Belgaum 077199",52340,Idika Date,918377007089,24.529782,87.076581,True,OK,
IW-3661,Dani-Wable Independent Workshop (IW-3661),Independent Workshop,Indore,Madhya Pradesh,"53, Bora Road, Bikaner 492942",889537,Ronith Singh,8075010153,22.654044,75.819888,True,OK,
IW-3662,Saran Ltd Independent Workshop (IW-3662),Independent Workshop,Hyderabad,Telangana,"37/370, Anne Nagar, Khammam-947164",957762,Damini Garg,3604055731,17.347874,78.473536,True,OK,
IW-3664,Sachdeva Inc Independent Workshop (IW-3664),Independent Workshop,Rural,Unknown,"25/71, Bala Street, Ichalkaranji-408518",553931,Dominic Jain,915338264633,26.371047,80.656323,True,OK,
IW-3667,"Kaur, Kanda and Kibe Independent Workshop (IW-3667)",Independent Workshop,Rural,Unknown,"89, Shankar Chowk, Katihar 185370",98273,Forum Ray,2948854226,32.651055,75.227487,False,OK,
IW-3669,"Agrawal, Ray and Virk Independent Workshop (IW-3669)",Independent Workshop,Rural,Unknown,"H.No. 85, Rau Circle, Hospet-315071",766780,Oscar Raj,6194412068,26.370094,88.783728,True,OK,
IW-3670,Rege-Naik Independent Workshop (IW-3670),Independent Workshop,Rural,Unknown,"33, Dugal Zila, Panipat 240814",913952,Manya Hans,2050818801,26.611584,92.998125,True,OK,
IW-3671,Bhavsar-Bhat Independent Workshop (IW-3671),Independent Workshop,Kolkata,West Bengal,"23, Chaudhari Ganj, Siliguri-815238",192031,Saksham Toor,6436472650,22.572553,88.437731,True,OK,
IW-3672,"Som, Lal and Mukherjee Independent Workshop (IW-3672)",Independent Workshop,Rural,Unknown,"H.No. 35, Lad Path, Belgaum-757017",789472,Krishna Grewal,3821787805,18.316031,84.009231,True,OK,
IW-3673,Khosla-Divan Independent Workshop (IW-3673),Independent Workshop,Jaipur,Rajasthan,"38/672, Varty Marg, Dharmavaram-711783",610303,Kritika Sarin,910662537829,26.927338,75.782857,True,OK,
IW-3675,"Dubey, Bail and Varughese Independent Workshop (IW-3675)",Independent Workshop,Rural,Unknown,"334, Chandran Zila, Buxar 050048",347458,Raksha Saini,6998983930,30.515823,77.011657,True,OK,
IW-3676,"Contractor, Suri and Menon Independent Workshop (IW-3676)",Independent Workshop,Rural,Unknown,"42/175, Reddy Street, Kamarhati 928030",509737,Vedika Varkey,910517425352,21.511032,86.993451,True,OK,
IW-3677,"Om, Mani and Mangal Independent Workshop (IW-3677)",Independent Workshop,Hyderabad,Telangana,"22/832, Rege Nagar, Sasaram-090358",949953,Eiravati Sampath,5804074938,17.442361,78.509895,True,OK,
IW-3678,"Sibal, Dani and Prashad Independent Workshop (IW-3678)",Independent Workshop,Rural,Unknown,"439, Muni, Madurai 012927",67754,Jhalak Manne,7939876274,19.342927,75.640876,True,OK,
IW-3680,"Subramanian, Walia and Taneja Independent Workshop (IW-3680)",Independent Workshop,Bhopal,Madhya Pradesh,"H.No. 067, Pathak Marg, Parbhani-392079",809129,Bakhshi Khalsa,916565488060,23.279163,77.405707,True,OK,
IW-3681,Bala LLC Independent Workshop (IW-3681),Independent Workshop,Rural,Unknown,"52/102, Buch Zila, Purnia-831525",263113,Harsh Suresh,479069096,27.49169,76.19879,True,OK,
IW-3682,Modi-Suri Independent Workshop (IW-3682),Independent Workshop,Kolkata,West Bengal,"01, Saxena, Orai-467547",973576,Akshay Vora,3035933083,22.619683,88.365323,True,OK,
IW-3683,"Krishnamurthy, Nayak and Batra Independent Workshop (IW-3683)",Independent Workshop,Rural,Unknown,"02, Nadkarni Path, Dharmavaram-930634",221038,Pranav Savant,915497941315,25.273742,74.196659,True,OK,
IW-3684,Soni-Date Independent Workshop (IW-3684),Independent Workshop,Amritsar,Punjab,"H.No. 38, Patla Path, Bhimavaram-175782",191357,Fiyaz Dey,910833224827,31.70456,74.84235,True,OK,
IW-3685,Varughese LLC Independent Workshop (IW-3685),Independent Workshop,Rural,Unknown,"H.No. 39, Virk Circle, Dharmavaram 542567",357916,Alexander Cherian,5498328280,24.459,92.691758,True,OK,
IW-3686,Rajan and Sons Independent Workshop (IW-3686),Independent Workshop,Rural,Unknown,"862, Bumb Circle, Fatehpur-983180",901354,Nihal Choudhry,910650832594,22.967678,84.491147,True,OK,
IW-3687,"Nayak, Lal and Mutti Independent Workshop (IW-3687)",Independent Workshop,Rural,Unknown,"61/62, Peri Nagar, Rohtak 734814",467093,Barkha Khalsa,912349025194,27.883991,77.579482,True,OK,
IW-3688,Walia Group Independent Workshop (IW-3688),Independent Workshop,Pune,Maharashtra,"07/167, Ravel, Faridabad 761280",40518,Joshua Dhar,8843316754,18.467471,73.83189,True,OK,
IW-3689,"Kuruvilla, Bir and Goda Independent Workshop (IW-3689)",Independent Workshop,Kolkata,West Bengal,"175, Bakshi Marg, Bidhannagar 170309",759988,Nikita Kala,7575923191,22.640401,88.415442,True,OK,
IW-3690,Misra Ltd Independent Workshop (IW-3690),Independent Workshop,Kochi,Kerala,"709, Setty Path, Secunderabad 002661",474106,Forum Lata,911139447300,9.990407,76.247882,True,OK,
