dealer_id,sale_date,parts_category,units_sold,revenue_inr
DLR-0577,2020-07-25,Filters & Fluids,395,1500000.0
DLR-0577,2023-11-08,Brakes,254,1260182.11
DLR-0577,2022-05-12,Transmission,286,50000.0
DLR-0577,2020-02-03,Transmission,161,633215.25
DLR-0577,2022-01-26,Filters & Fluids,167,1500000.0
DLR-0577,2021-09-11,Electrical,59,1500000.0
DLR-0577,2022-01-22,Cooling System,350,1500000.0
DLR-0577,2023-11-27,Suspension,247,1500000.0
DLR-0577,2023-06-25,Electrical,232,1487200.57
DLR-0577,2021-08-15,Engine Parts,175,1500000.0
DLR-0577,2021-02-26,Electrical,332,1500000.0
DLR-0577,2024-08-14,Cooling System,111,1147894.39
DLR-0577,2023-08-19,Transmission,277,300008.06
DLR-0577,2022-12-20,Filters & Fluids,325,241087.52
DLR-0577,2021-02-22,Body Parts,381,1500000.0
DLR-0577,2020-09-28,Suspension,335,1471764.88
DLR-0578,2021-03-28,Cooling System,324,1126961.6
DLR-0578,2023-05-28,Cooling System,477,297926.58
DLR-0578,2023-10-18,Suspension,356,733660.66
DLR-0578,2021-03-08,Brakes,365,925898.06
DLR-0578,2022-02-01,Engine Parts,131,1137292.12
DLR-0578,2020-12-03,Brakes,314,882591.34
DLR-0578,2022-11-10,Filters & Fluids,397,614323.0
DLR-0578,2023-04-06,Transmission,186,720481.86
DLR-0578,2024-06-22,Filters & Fluids,409,1500000.0
DLR-0578,2020-06-14,Engine Parts,75,1152809.54
DLR-0578,2021-11-10,Engine Parts,212,1307105.86
DLR-0578,2022-06-11,Transmission,458,672473.0
DLR-0578,2024-02-17,Transmission,336,50000.0
DLR-0578,2023-10-06,Engine Parts,216,830296.19
DLR-0578,2023-08-16,Cooling System,124,686040.37
DLR-0578,2021-09-01,Cooling System,223,1196585.15
DLR-0578,2022-08-22,Brakes,455,1500000.0
DLR-0578,2021-09-01,Transmission,136,1341969.73
DLR-0578,2020-10-18,Filters & Fluids,380,1500000.0
DLR-0578,2023-06-14,Brakes,465,1288883.27
DLR-0579,2021-04-18,Filters & Fluids,104,785447.78
DLR-0579,2021-09-27,Electrical,448,1196124.75
DLR-0579,2022-08-19,Transmission,96,1500000.0
DLR-0579,2020-11-08,Brakes,176,1500000.0
DLR-0579,2021-12-22,Transmission,133,808358.31
DLR-0579,2023-10-18,Cooling System,161,1156337.15
DLR-0579,2021-02-25,Transmission,126,449707.91
DLR-0579,2023-05-06,Body Parts,324,1396360.82
DLR-0579,2021-11-20,Body Parts,13,1500000.0
DLR-0579,2021-02-15,Filters & Fluids,174,1066715.77
DLR-0579,2024-06-01,Body Parts,222,769698.7
DLR-0579,2022-01-11,Transmission,408,1201255.0
DLR-0579,2023-09-18,Filters & Fluids,111,1225332.79
DLR-0579,2020-06-01,Cooling System,39,1084080.41
DLR-0579,2022-11-17,Cooling System,121,1125060.35
DLR-0579,2020-03-05,Engine Parts,86,976997.76
DLR-0579,2024-02-21,Brakes,18,1468301.07
DLR-0579,2023-09-18,Electrical,386,1359215.53
DLR-0579,2024-07-10,Cooling System,491,637096.68
DLR-0579,2021-02-21,Transmission,353,625551.95
DLR-0580,2021-03-29,Electrical,189,538950.14
DLR-0580,2024-02-15,Transmission,346,776840.91
DLR-0580,2024-06-15,Cooling System,114,635533.78
DLR-0580,2024-01-14,Electrical,97,445643.9
DLR-0580,2024-02-03,Suspension,155,662764.46
DLR-0580,2022-10-31,Cooling System,147,520605.48
DLR-0580,2023-03-01,Suspension,316,811316.75
DLR-0580,2020-05-13,Transmission,351,679934.02
DLR-0580,2022-03-12,Engine Parts,418,524333.24
DLR-0580,2020-07-15,Brakes,27,655564.51
DLR-0580,2023-05-20,Engine Parts,164,915611.53
DLR-0580,2023-01-28,Transmission,212,463288.78
DLR-0580,2024-01-14,Engine Parts,392,696637.68
DLR-0580,2022-06-24,Suspension,449,583089.52
DLR-0580,2024-03-07,Electrical,221,702476.08
DLR-0580,2021-09-25,Body Parts,483,442904.41
DLR-0580,2024-03-27,Cooling System,406,626480.5
DLR-0580,2024-04-23,Suspension,350,865877.59
DLR-0580,2022-08-18,Filters & Fluids,324,375118.32
DLR-0580,2022-01-13,Body Parts,56,280942.78
DLR-0580,2022-09-18,Transmission,417,290050.66
DLR-0580,2020-04-29,Engine Parts,316,319040.99
DLR-0580,2021-02-09,Cooling System,59,742877.59
DLR-0580,2022-04-29,Body Parts,478,262593.68
DLR-0580,2024-04-28,Filters & Fluids,336,528505.12
DLR-0580,2023-02-19,Brakes,17,748389.43
DLR-0581,2021-12-17,Cooling System,427,1487496.12
DLR-0581,2021-05-20,Body Parts,224,1078364.92
DLR-0581,2022-06-10,Body Parts,140,1372371.1
DLR-0581,2022-10-08,Suspension,362,1329644.12
DLR-0581,2021-04-23,Cooling System,403,1160637.11
DLR-0581,2023-01-29,Engine Parts,391,1167474.29
DLR-0581,2024-04-27,Filters & Fluids,76,1500000.0
DLR-0581,2022-10-23,Engine Parts,347,1500000.0
DLR-0581,2021-11-10,Transmission,233,1500000.0
DLR-0581,2021-12-07,Brakes,293,1021548.8
DLR-0581,2021-01-26,Cooling System,287,1231667.04
DLR-0581,2024-06-24,Body Parts,388,595615.86
DLR-0581,2022-07-09,Cooling System,56,862120.93
DLR-0581,2023-04-30,Suspension,237,1500000.0
DLR-0581,2021-07-14,Suspension,427,1008762.51
DLR-0581,2021-06-24,Filters & Fluids,32,1500000.0
DLR-0581,2023-05-26,Transmission,270,640885.25
DLR-0581,2021-10-15,Suspension,267,737730.79
DLR-0581,2020-03-24,Transmission,90,1100972.08
DLR-0581,2024-03-09,Filters & Fluids,39,1242487.54
DLR-0581,2020-11-02,Suspension,33,1500000.0
DLR-0581,2022-11-13,Transmission,153,1500000.0
DLR-0581,2022-03-16,Electrical,145,1062679.22
DLR-0581,2021-03-31,Body Parts,406,1207008.94
DLR-0582,2022-01-03,Body Parts,280,915993.57
DLR-0582,2022-04-10,Filters & Fluids,100,665845.43
DLR-0582,2020-08-17,Electrical,429,677055.57
DLR-0582,2020-07-28,Filters & Fluids,209,1481711.23
DLR-0582,2020-03-06,Suspension,268,282170.73
DLR-0582,2022-07-14,Brakes,12,1500000.0
DLR-0582,2022-12-03,Engine Parts,117,905942.43
DLR-0582,2021-11-07,Body Parts,224,725546.39
DLR-0582,2023-06-27,Body Parts,205,1360698.9
DLR-0582,2022-05-24,Engine Parts,473,1500000.0
DLR-0582,2021-09-05,Engine Parts,118,1500000.0
DLR-0582,2022-09-03,Transmission,142,1260777.86
DLR-0582,2022-06-22,Body Parts,245,1500000.0
DLR-0582,2022-05-31,Brakes,346,329071.02
DLR-0582,2024-02-27,Brakes,228,830831.17
DLR-0582,2020-06-15,Electrical,100,667308.57
DLR-0582,2020-08-25,Filters & Fluids,32,1500000.0
DLR-0582,2024-03-25,Suspension,382,888939.23
DLR-0582,2023-03-22,Transmission,367,1405070.75
DLR-0582,2021-10-03,Filters & Fluids,292,1275059.92
DLR-0582,2024-06-03,Transmission,373,687831.09
DLR-0582,2022-10-26,Brakes,336,803477.55
DLR-0582,2023-02-27,Engine Parts,31,1500000.0
DLR-0583,2020-09-08,Filters & Fluids,276,413884.16
DLR-0583,2023-05-18,Suspension,120,629968.23
DLR-0583,2021-03-19,Filters & Fluids,77,412190.09
DLR-0583,2024-09-26,Transmission,375,524651.48
DLR-0583,2024-01-04,Transmission,10,588921.13
DLR-0583,2020-07-24,Suspension,273,412112.04
DLR-0583,2021-10-04,Filters & Fluids,393,369492.73
DLR-0583,2020-01-01,Engine Parts,95,668705.6
DLR-0583,2023-04-15,Filters & Fluids,412,397263.02
DLR-0583,2024-10-16,Cooling System,108,405442.19
DLR-0583,2024-06-05,Engine Parts,64,374627.25
DLR-0583,2024-11-28,Engine Parts,45,581302.07
DLR-0583,2021-01-12,Body Parts,425,826488.39
DLR-0583,2021-12-25,Cooling System,58,961566.87
DLR-0583,2023-01-14,Brakes,476,425779.66
DLR-0583,2022-02-06,Engine Parts,207,1116074.59
DLR-0583,2024-03-11,Brakes,316,358870.83
DLR-0583,2021-08-27,Brakes,107,860051.65
DLR-0583,2022-04-01,Filters & Fluids,28,426792.85
DLR-0583,2024-12-01,Filters & Fluids,182,390978.42
DLR-0583,2020-09-04,Brakes,353,421258.52
DLR-0583,2024-07-22,Suspension,436,587412.55
DLR-0583,2023-03-26,Transmission,282,739193.32
DLR-0583,2022-06-16,Brakes,266,760768.33
DLR-0584,2024-06-16,Cooling System,49,933608.99
DLR-0584,2022-09-16,Engine Parts,284,906204.43
DLR-0584,2020-01-24,Body Parts,322,950016.78
DLR-0584,2020-10-29,Suspension,372,1433187.36
DLR-0584,2020-11-29,Filters & Fluids,18,1373906.64
DLR-0584,2022-10-01,Brakes,317,929894.72
DLR-0584,2022-05-15,Brakes,88,1500000.0
DLR-0584,2023-04-25,Suspension,116,1500000.0
DLR-0584,2024-07-22,Electrical,48,1197170.72
DLR-0584,2024-04-10,Suspension,153,1239892.91
DLR-0584,2023-03-26,Filters & Fluids,93,1500000.0
DLR-0584,2020-10-03,Engine Parts,298,1164710.22
DLR-0584,2024-11-19,Body Parts,31,1500000.0
DLR-0584,2023-09-25,Engine Parts,493,1068874.38
DLR-0584,2024-08-20,Suspension,254,1500000.0
DLR-0584,2024-11-22,Brakes,489,1500000.0
DLR-0584,2022-08-22,Cooling System,195,1127986.23
DLR-0584,2022-12-05,Filters & Fluids,207,1146784.98
DLR-0584,2020-11-12,Cooling System,140,1191720.15
DLR-0584,2023-01-12,Engine Parts,208,1500000.0
DLR-0584,2022-03-29,Brakes,44,738749.4
DLR-0584,2023-11-15,Electrical,473,1099235.0
DLR-0584,2022-04-28,Electrical,379,1163003.67
DLR-0584,2020-03-08,Suspension,479,1490587.22
DLR-0584,2020-05-01,Transmission,313,1337334.18
DLR-0584,2024-08-27,Filters & Fluids,492,605263.3
DLR-0585,2022-05-29,Filters & Fluids,261,882074.47
DLR-0585,2023-10-11,Brakes,96,1008188.71
DLR-0585,2020-08-13,Brakes,293,786198.91
DLR-0585,2022-06-02,Engine Parts,435,1338445.71
DLR-0585,2023-08-10,Brakes,287,1436151.54
DLR-0585,2020-06-16,Brakes,351,1017077.59
DLR-0585,2024-02-03,Electrical,452,1146827.47
DLR-0585,2023-09-30,Suspension,457,142356.48
DLR-0585,2023-10-23,Suspension,110,873136.84
DLR-0585,2020-05-01,Electrical,176,1472025.11
DLR-0585,2022-01-01,Cooling System,307,872156.64
DLR-0585,2024-01-15,Electrical,40,740350.1
DLR-0585,2022-05-28,Electrical,123,1500000.0
DLR-0585,2020-08-23,Body Parts,427,1500000.0
DLR-0585,2023-09-19,Filters & Fluids,317,1246381.46
DLR-0585,2022-05-31,Brakes,443,1500000.0
DLR-0585,2020-02-11,Transmission,334,115107.12
DLR-0585,2020-08-08,Transmission,450,719228.39
DLR-0585,2023-01-26,Engine Parts,157,852617.69
DLR-0585,2022-01-05,Engine Parts,186,950888.36
DLR-0585,2020-11-30,Brakes,43,844223.51
DLR-0586,2024-03-25,Engine Parts,441,50000.0
DLR-0586,2021-03-20,Transmission,13,692645.91
DLR-0586,2022-11-28,Brakes,217,730476.99
DLR-0586,2024-05-28,Body Parts,407,984455.71
DLR-0586,2020-07-30,Engine Parts,139,410805.78
DLR-0586,2021-06-06,Transmission,439,391160.84
DLR-0586,2020-03-28,Brakes,364,50000.0
DLR-0586,2023-06-05,Cooling System,474,529543.96
DLR-0586,2020-07-28,Body Parts,29,816266.83
DLR-0586,2024-07-05,Suspension,149,453175.71
DLR-0586,2022-05-20,Filters & Fluids,144,1114426.76
DLR-0586,2021-07-28,Filters & Fluids,25,538417.24
DLR-0586,2024-08-06,Transmission,15,635278.15
DLR-0586,2023-04-24,Filters & Fluids,434,272855.26
DLR-0586,2022-10-24,Engine Parts,221,668932.88
DLR-0586,2024-08-22,Electrical,364,124963.25
DLR-0586,2022-07-24,Body Parts,184,766487.51
DLR-0586,2022-03-26,Transmission,314,773862.76
DLR-0586,2023-02-15,Suspension,360,926229.94
DLR-0586,2023-06-20,Filters & Fluids,302,355207.51
DLR-0586,2023-09-01,Engine Parts,259,638534.91
DLR-0586,2021-06-12,Electrical,321,735315.97
DLR-0587,2020-06-09,Body Parts,83,1500000.0
DLR-0587,2023-09-24,Engine Parts,158,980820.43
DLR-0587,2023-06-24,Filters & Fluids,242,64810.87
DLR-0587,2024-10-26,Cooling System,474,1500000.0
DLR-0587,2022-06-01,Electrical,171,1408500.19
DLR-0587,2024-10-02,Suspension,355,1159997.64
DLR-0587,2024-04-07,Body Parts,242,1500000.0
DLR-0587,2022-04-11,Transmission,319,1473048.28
DLR-0587,2020-06-24,Filters & Fluids,109,708482.97
DLR-0587,2020-04-01,Brakes,210,341128.63
DLR-0587,2024-10-20,Body Parts,263,822622.04
DLR-0587,2020-10-11,Transmission,73,1500000.0
DLR-0587,2022-08-19,Body Parts,354,1500000.0
DLR-0587,2023-12-29,Transmission,465,1500000.0
DLR-0587,2022-11-28,Filters & Fluids,308,1391003.44
DLR-0587,2020-01-30,Electrical,410,1351564.24
DLR-0587,2023-11-06,Transmission,76,1500000.0
DLR-0587,2023-05-31,Cooling System,500,1205642.55
DLR-0587,2022-03-05,Brakes,71,1500000.0
DLR-0587,2024-04-02,Transmission,208,1290943.23
DLR-0587,2020-10-07,Transmission,232,1500000.0
DLR-0587,2020-01-17,Suspension,167,1500000.0
DLR-0587,2023-05-07,Electrical,148,1500000.0
DLR-0587,2024-07-12,Transmission,458,1149354.14
DLR-0588,2023-05-02,Transmission,257,533720.42
DLR-0588,2023-08-25,Engine Parts,73,328113.39
DLR-0588,2022-03-21,Filters & Fluids,203,391505.22
DLR-0588,2020-11-18,Cooling System,391,620257.15
DLR-0588,2022-10-02,Body Parts,32,218583.74
DLR-0588,2020-11-19,Brakes,469,405487.16
DLR-0588,2022-01-15,Cooling System,497,440700.79
DLR-0588,2020-09-27,Suspension,54,453000.66
DLR-0588,2024-01-08,Electrical,175,307382.33
DLR-0588,2020-10-30,Body Parts,101,687939.62
DLR-0588,2021-02-19,Filters & Fluids,87,180760.22
DLR-0588,2021-11-30,Transmission,435,593832.81
DLR-0588,2020-03-10,Engine Parts,276,557259.84
DLR-0588,2021-10-19,Body Parts,317,660133.32
DLR-0588,2022-03-10,Brakes,241,136765.94
DLR-0588,2021-01-03,Brakes,195,244675.28
DLR-0588,2024-10-05,Engine Parts,183,598791.46
DLR-0588,2024-05-01,Electrical,14,93444.13
DLR-0588,2023-07-05,Filters & Fluids,474,134031.16
DLR-0588,2024-02-08,Suspension,179,301753.83
DLR-0588,2021-02-11,Brakes,106,403799.07
DLR-0588,2024-01-12,Brakes,273,613833.76
DLR-0588,2021-07-11,Filters & Fluids,480,347210.11
DLR-0588,2022-04-27,Engine Parts,178,283764.13
DLR-0588,2023-06-08,Suspension,157,421708.49
DLR-0588,2023-09-21,Electrical,134,445439.47
DLR-0588,2020-11-02,Electrical,381,441185.97
DLR-0588,2024-01-10,Brakes,13,348302.07
DLR-0589,2024-12-13,Electrical,481,179821.58
DLR-0589,2024-12-03,Body Parts,479,522186.72
DLR-0589,2021-06-12,Suspension,381,1293689.46
DLR-0589,2020-08-11,Body Parts,475,886732.75
DLR-0589,2023-12-01,Brakes,153,718567.7
DLR-0589,2024-10-31,Engine Parts,423,1193995.62
DLR-0589,2023-01-07,Cooling System,272,452061.51
DLR-0589,2021-03-31,Body Parts,365,750635.12
DLR-0589,2024-06-27,Suspension,358,870460.27
DLR-0589,2024-09-22,Cooling System,458,679345.42
DLR-0589,2024-09-05,Cooling System,312,858251.73
DLR-0589,2024-04-09,Electrical,362,763061.0
DLR-0589,2024-11-24,Body Parts,33,363216.79
DLR-0589,2024-03-28,Electrical,59,884887.7
DLR-0589,2020-08-23,Transmission,486,386643.91
DLR-0589,2022-12-23,Electrical,126,879652.99
DLR-0589,2020-07-08,Suspension,261,1278464.82
DLR-0589,2023-06-29,Brakes,267,732262.34
DLR-0589,2020-08-11,Engine Parts,31,438410.57
DLR-0589,2024-07-04,Transmission,87,783094.02
DLR-0589,2024-10-30,Body Parts,93,550449.53
DLR-0590,2021-12-05,Cooling System,275,1299693.78
DLR-0590,2024-04-30,Transmission,425,987844.73
DLR-0590,2021-03-20,Filters & Fluids,195,1500000.0
DLR-0590,2022-10-29,Cooling System,241,1500000.0
DLR-0590,2021-08-01,Filters & Fluids,453,985706.19
DLR-0590,2020-09-18,Transmission,119,1350555.81
DLR-0590,2024-04-20,Body Parts,267,884840.71
DLR-0590,2022-12-06,Electrical,110,1064261.89
DLR-0590,2024-03-13,Cooling System,431,898197.64
DLR-0590,2023-07-07,Electrical,171,1371911.5
DLR-0590,2021-09-28,Body Parts,392,1500000.0
DLR-0590,2021-01-15,Electrical,337,1385432.25
DLR-0590,2021-10-21,Suspension,177,1437213.37
DLR-0590,2020-08-27,Brakes,470,1437674.04
DLR-0590,2022-08-12,Electrical,293,1281527.49
DLR-0590,2020-02-21,Filters & Fluids,33,571499.81
DLR-0590,2021-05-26,Body Parts,182,1500000.0
DLR-0590,2022-01-18,Suspension,293,1500000.0
DLR-0590,2024-02-16,Electrical,271,951770.57
DLR-0590,2022-08-24,Electrical,13,894306.88
DLR-0590,2021-06-20,Cooling System,213,1307212.89
DLR-0590,2022-08-26,Transmission,204,1281341.39
DLR-0590,2022-02-14,Engine Parts,282,965182.65
DLR-0590,2020-09-20,Cooling System,163,524989.22
DLR-0590,2021-10-19,Cooling System,50,1178394.5
DLR-0590,2024-01-20,Electrical,38,1281603.35
DLR-0591,2021-10-03,Suspension,46,629035.12
DLR-0591,2023-11-01,Suspension,376,555612.09
DLR-0591,2022-03-09,Filters & Fluids,319,434632.55
DLR-0591,2021-01-23,Brakes,200,681330.4
DLR-0591,2024-05-10,Electrical,212,500340.46
DLR-0591,2020-09-19,Brakes,346,396840.01
DLR-0591,2023-09-03,Engine Parts,256,452272.59
DLR-0591,2024-09-19,Body Parts,374,147036.04
DLR-0591,2020-06-17,Body Parts,414,451962.84
DLR-0591,2021-06-23,Suspension,11,621745.12
DLR-0591,2023-07-25,Brakes,17,553757.69
DLR-0591,2024-07-07,Transmission,51,784029.51
DLR-0591,2021-07-22,Body Parts,192,436219.89
DLR-0591,2020-10-18,Transmission,486,582526.07
DLR-0591,2021-09-18,Filters & Fluids,372,642084.33
DLR-0591,2022-08-02,Body Parts,148,944357.12
DLR-0591,2021-02-23,Suspension,45,515729.27
DLR-0591,2023-05-03,Cooling System,59,283883.5
DLR-0591,2024-07-18,Brakes,359,652846.11
DLR-0591,2024-10-09,Filters & Fluids,126,851316.83
DLR-0591,2021-04-10,Suspension,464,424603.0
DLR-0591,2021-07-20,Cooling System,94,651510.9
DLR-0591,2023-06-28,Transmission,441,727101.97
DLR-0591,2023-06-14,Cooling System,24,685827.78
DLR-0591,2020-07-07,Engine Parts,394,511983.91
DLR-0591,2020-04-03,Suspension,415,351297.62
DLR-0591,2023-07-20,Body Parts,125,471650.49
DLR-0592,2021-09-09,Cooling System,196,576927.09
DLR-0592,2024-02-22,Filters & Fluids,426,664603.39
DLR-0592,2023-02-03,Transmission,330,552619.28
DLR-0592,2020-05-20,Brakes,438,413417.95
DLR-0592,2022-09-02,Transmission,37,595799.03
DLR-0592,2023-12-26,Electrical,69,655216.59
DLR-0592,2022-01-20,Electrical,265,561523.96
DLR-0592,2023-05-28,Body Parts,121,324443.51
DLR-0592,2022-07-23,Transmission,480,452125.82
DLR-0592,2021-03-25,Electrical,261,672325.05
DLR-0592,2021-08-13,Engine Parts,497,217811.53
DLR-0592,2021-03-07,Suspension,70,79330.29
DLR-0592,2020-11-24,Electrical,105,781576.16
DLR-0592,2021-04-14,Filters & Fluids,145,587225.97
DLR-0592,2023-02-14,Engine Parts,485,605812.35
DLR-0592,2024-12-06,Cooling System,17,277520.69
DLR-0592,2021-08-16,Cooling System,115,631317.97
DLR-0592,2023-11-05,Brakes,169,541173.49
DLR-0592,2024-02-07,Suspension,418,178556.12
DLR-0592,2022-03-22,Cooling System,168,765235.27
DLR-0592,2022-07-30,Cooling System,380,518443.25
DLR-0592,2024-10-24,Cooling System,140,410263.63
DLR-0592,2020-01-14,Cooling System,19,413792.0
DLR-0592,2021-03-28,Transmission,207,94531.73
DLR-0593,2024-10-26,Filters & Fluids,215,1500000.0
DLR-0593,2020-01-26,Engine Parts,354,1500000.0
DLR-0593,2022-07-09,Transmission,377,1383551.92
DLR-0593,2020-10-12,Electrical,447,1500000.0
DLR-0593,2023-01-30,Electrical,71,669684.59
DLR-0593,2024-11-07,Electrical,413,1141936.51
DLR-0593,2023-11-08,Electrical,71,989995.05
DLR-0593,2023-04-04,Suspension,449,1332723.01
DLR-0593,2024-10-19,Transmission,452,1500000.0
DLR-0593,2023-01-05,Electrical,256,1500000.0
DLR-0593,2023-02-11,Body Parts,400,1291815.93
DLR-0593,2022-06-20,Electrical,228,973586.56
DLR-0593,2021-06-19,Suspension,316,1500000.0
DLR-0593,2021-02-25,Suspension,445,1500000.0
DLR-0593,2020-01-23,Body Parts,379,1500000.0
DLR-0593,2024-05-14,Filters & Fluids,339,1045931.78
DLR-0593,2023-04-15,Transmission,301,1500000.0
DLR-0593,2020-12-06,Engine Parts,470,631945.74
DLR-0593,2022-04-03,Transmission,347,1299136.01
DLR-0593,2022-03-24,Engine Parts,464,1082329.77
DLR-0593,2021-07-13,Filters & Fluids,128,804278.67
DLR-0593,2020-07-12,Electrical,113,1331985.46
DLR-0593,2021-05-31,Body Parts,115,981496.75
DLR-0593,2021-11-27,Body Parts,306,1500000.0
DLR-0593,2024-12-03,Brakes,67,1500000.0
DLR-0593,2022-12-02,Body Parts,450,1127200.97
DLR-0594,2021-12-20,Brakes,88,319423.0
DLR-0594,2021-06-19,Electrical,70,340372.65
DLR-0594,2020-02-29,Transmission,393,496476.91
DLR-0594,2021-04-26,Cooling System,295,352735.59
DLR-0594,2023-10-29,Brakes,252,498705.26
DLR-0594,2024-03-30,Engine Parts,167,462871.95
DLR-0594,2023-02-19,Suspension,414,460729.6
DLR-0594,2022-02-09,Body Parts,330,583176.9
DLR-0594,2022-12-19,Brakes,52,207091.37
DLR-0594,2023-11-12,Transmission,382,304022.53
DLR-0594,2021-11-23,Filters & Fluids,483,639494.82
DLR-0594,2022-01-10,Filters & Fluids,303,336402.52
DLR-0594,2021-06-12,Electrical,47,50000.0
DLR-0594,2023-06-29,Suspension,265,344554.75
DLR-0594,2023-03-21,Suspension,481,395240.93
DLR-0594,2020-08-01,Suspension,400,50000.0
DLR-0594,2024-10-13,Transmission,109,575090.35
DLR-0594,2023-11-12,Transmission,182,267943.13
DLR-0594,2023-03-26,Cooling System,100,424284.47
DLR-0594,2022-09-28,Transmission,246,341102.77
DLR-0594,2022-05-25,Cooling System,253,181747.29
DLR-0594,2022-09-26,Filters & Fluids,300,214423.78
DLR-0594,2021-03-05,Filters & Fluids,413,234737.57
DLR-0594,2023-02-18,Transmission,46,537850.79
DLR-0594,2021-03-03,Body Parts,55,352869.27
DLR-0594,2022-09-21,Body Parts,314,296720.17
DLR-0595,2023-04-12,Filters & Fluids,122,234808.66
DLR-0595,2024-05-05,Engine Parts,290,554422.53
DLR-0595,2023-08-29,Body Parts,101,594630.19
DLR-0595,2022-06-04,Cooling System,447,552711.58
DLR-0595,2020-09-23,Suspension,112,448865.6
DLR-0595,2023-05-29,Engine Parts,357,418474.51
DLR-0595,2024-07-19,Cooling System,444,192609.33
DLR-0595,2022-04-11,Brakes,196,338127.13
DLR-0595,2024-11-08,Engine Parts,26,272420.97
DLR-0595,2020-07-11,Brakes,51,101173.18
DLR-0595,2021-04-03,Brakes,181,533556.51
DLR-0595,2021-09-22,Engine Parts,167,270625.51
DLR-0595,2021-08-02,Electrical,393,554391.29
DLR-0595,2021-02-11,Transmission,138,507261.96
DLR-0595,2022-10-19,Electrical,398,458507.7
DLR-0595,2020-06-01,Body Parts,309,466932.61
DLR-0595,2023-05-21,Engine Parts,54,282702.92
DLR-0595,2020-01-06,Transmission,59,653677.52
DLR-0595,2024-06-26,Transmission,407,381468.81
DLR-0595,2024-08-04,Body Parts,432,420289.75
DLR-0595,2022-07-31,Engine Parts,169,277638.55
DLR-0596,2021-12-02,Cooling System,124,376520.34
DLR-0596,2022-12-22,Engine Parts,205,714551.04
DLR-0596,2022-07-19,Transmission,246,652203.24
DLR-0596,2023-09-26,Suspension,208,410555.43
DLR-0596,2022-07-14,Electrical,28,254777.59
DLR-0596,2023-04-11,Transmission,70,295218.46
DLR-0596,2020-04-02,Electrical,399,887072.09
DLR-0596,2021-01-31,Cooling System,102,452819.08
DLR-0596,2022-06-04,Body Parts,124,518661.95
DLR-0596,2023-10-13,Electrical,39,948081.66
DLR-0596,2022-01-15,Transmission,300,330683.87
DLR-0596,2023-03-04,Cooling System,91,425521.24
DLR-0596,2021-06-30,Filters & Fluids,327,415495.96
DLR-0596,2022-08-18,Brakes,350,988336.44
DLR-0596,2024-09-25,Filters & Fluids,195,1078412.04
DLR-0596,2023-10-28,Cooling System,326,780375.17
DLR-0596,2021-02-04,Electrical,403,788012.33
DLR-0596,2024-11-29,Cooling System,249,460714.8
