dealer_id,city,sale_date,parts_category,units_sold,revenue_inr
DLR-0674,Indore,2022-02-22,Body Parts,318,327000
DLR-0674,Indore,2024-08-27,Suspension,347,374000
DLR-0674,Indore,2021-03-23,Engine Parts,156,406000
DLR-0674,Indore,2020-07-28,Brakes,256,575000
DLR-0674,Indore,2020-06-23,Filters,34,514000
DLR-0674,Indore,2021-05-17,Suspension,434,488000
DLR-0674,Indore,2024-02-20,Suspension,41,529000
DLR-0674,Indore,2022-10-30,Body Parts,159,587000
DLR-0674,Indore,2021-07-30,Brakes,280,597000
DLR-0674,Indore,2023-08-24,Transmission,137,652000
DLR-0674,Indore,2022-05-09,Filters,37,747000
DLR-0674,Indore,2023-09-23,Electrical,356,507000
DLR-0674,Indore,2020-02-02,Suspension,54,442000
DLR-0674,Indore,2021-03-31,Tyres & Wheels,476,590000
DLR-0674,Indore,2023-02-07,Engine Parts,384,361000
DLR-0674,Indore,2020-11-20,Brakes,26,422000
DLR-0674,Indore,2023-04-03,Suspension,486,640000
DLR-0674,Indore,2022-04-30,Tyres & Wheels,381,494000
DLR-0674,Indore,2024-01-21,Filters,265,353000
DLR-0674,Indore,2022-07-26,Tyres & Wheels,242,316000
DLR-0674,Indore,2021-05-06,Filters,185,516000
DLR-0674,Indore,2024-04-16,Tyres & Wheels,203,658000
DLR-0675,Varanasi,2022-01-01,Body Parts,162,472000
DLR-0675,Varanasi,2021-11-08,Engine Parts,116,380000
DLR-0675,Varanasi,2021-05-27,Brakes,324,551000
DLR-0675,Varanasi,2021-11-08,Transmission,113,361000
DLR-0675,Varanasi,2022-01-03,Brakes,65,358000
DLR-0675,Varanasi,2020-04-13,Electrical,205,139000
DLR-0675,Varanasi,2023-07-02,Suspension,303,330000
DLR-0675,Varanasi,2021-10-07,Body Parts,115,447000
DLR-0675,Varanasi,2021-04-26,Engine Parts,285,511000
DLR-0675,Varanasi,2023-06-20,Electrical,108,295000
DLR-0675,Varanasi,2023-11-16,Suspension,106,412000
DLR-0675,Varanasi,2023-08-29,Brakes,115,464000
DLR-0675,Varanasi,2022-01-17,Brakes,169,371000
DLR-0675,Varanasi,2023-09-03,Body Parts,182,165000
DLR-0675,Varanasi,2024-03-09,Engine Parts,247,392000
DLR-0675,Varanasi,2020-02-16,Electrical,202,439000
DLR-0675,Varanasi,2021-05-27,Engine Parts,231,285000
DLR-0675,Varanasi,2020-10-10,Filters,17,347000
DLR-0675,Varanasi,2022-02-28,Tyres & Wheels,154,266000
DLR-0675,Varanasi,2024-01-09,Brakes,173,139000
DLR-0675,Varanasi,2023-07-18,Brakes,392,462000
DLR-0675,Varanasi,2024-08-16,Transmission,166,370000
DLR-0675,Varanasi,2024-07-27,Tyres & Wheels,233,514000
DLR-0675,Varanasi,2020-11-17,Brakes,487,447000
DLR-0676,Visakhapatnam,2021-08-08,Suspension,386,464000
DLR-0676,Visakhapatnam,2021-06-06,Electrical,242,499000
DLR-0676,Visakhapatnam,2023-11-28,Tyres & Wheels,137,584000
DLR-0676,Visakhapatnam,2020-04-21,Electrical,308,636000
DLR-0676,Visakhapatnam,2021-07-31,Engine Parts,233,552000
DLR-0676,Visakhapatnam,2023-03-06,Body Parts,432,654000
DLR-0676,Visakhapatnam,2022-09-05,Electrical,186,471000
DLR-0676,Visakhapatnam,2020-12-09,Engine Parts,90,380000
DLR-0676,Visakhapatnam,2021-04-13,Body Parts,269,502000
DLR-0676,Visakhapatnam,2023-06-23,Suspension,242,537000
DLR-0676,Visakhapatnam,2022-08-04,Brakes,92,354000
DLR-0676,Visakhapatnam,2022-02-05,Electrical,284,336000
DLR-0676,Visakhapatnam,2021-06-25,Brakes,312,568000
DLR-0676,Visakhapatnam,2023-10-03,Transmission,435,457000
DLR-0676,Visakhapatnam,2023-05-20,Body Parts,497,488000
DLR-0676,Visakhapatnam,2020-06-18,Filters,357,463000
DLR-0676,Visakhapatnam,2024-01-25,Body Parts,329,708000
DLR-0676,Visakhapatnam,2023-04-07,Brakes,393,674000
DLR-0676,Visakhapatnam,2023-12-18,Transmission,170,349000
DLR-0676,Visakhapatnam,2024-09-08,Filters,346,441000
DLR-0676,Visakhapatnam,2021-08-23,Transmission,231,621000
DLR-0676,Visakhapatnam,2021-05-29,Body Parts,83,588000
DLR-0676,Visakhapatnam,2021-05-02,Engine Parts,25,505000
DLR-0676,Visakhapatnam,2021-06-12,Brakes,199,362000
DLR-0676,Visakhapatnam,2020-12-13,Transmission,456,421000
DLR-0676,Visakhapatnam,2020-11-15,Filters,263,443000
DLR-0677,Lucknow,2022-01-18,Body Parts,140,546000
DLR-0677,Lucknow,2022-10-08,Engine Parts,413,731000
DLR-0677,Lucknow,2020-05-21,Tyres & Wheels,400,421000
DLR-0677,Lucknow,2022-09-26,Body Parts,401,377000
DLR-0677,Lucknow,2020-04-02,Brakes,467,496000
DLR-0677,Lucknow,2023-11-03,Transmission,202,644000
DLR-0677,Lucknow,2022-07-13,Engine Parts,393,322000
DLR-0677,Lucknow,2023-06-15,Suspension,226,699000
DLR-0677,Lucknow,2022-09-30,Electrical,398,488000
DLR-0677,Lucknow,2023-08-07,Body Parts,472,415000
DLR-0677,Lucknow,2020-04-01,Electrical,474,302000
DLR-0677,Lucknow,2022-10-28,Engine Parts,39,602000
DLR-0677,Lucknow,2024-06-21,Transmission,351,488000
DLR-0677,Lucknow,2020-06-06,Tyres & Wheels,257,532000
DLR-0677,Lucknow,2023-12-27,Engine Parts,434,393000
DLR-0677,Lucknow,2023-07-24,Tyres & Wheels,133,469000
DLR-0677,Lucknow,2021-07-06,Filters,31,447000
DLR-0677,Lucknow,2023-10-10,Suspension,64,497000
DLR-0677,Lucknow,2022-04-27,Brakes,123,423000
DLR-0677,Lucknow,2023-09-21,Transmission,16,311000
DLR-0677,Lucknow,2024-03-08,Tyres & Wheels,310,865000
DLR-0677,Lucknow,2023-06-19,Electrical,420,333000
DLR-0677,Lucknow,2023-11-04,Brakes,207,534000
DLR-0677,Lucknow,2024-12-17,Transmission,189,280000
DLR-0677,Lucknow,2022-09-12,Body Parts,441,250000
DLR-0677,Lucknow,2020-12-29,Tyres & Wheels,186,523000
DLR-0677,Lucknow,2021-08-14,Electrical,377,533000
DLR-0677,Lucknow,2022-10-26,Suspension,455,674000
DLR-0678,Hyderabad,2024-04-06,Filters,260,920000
DLR-0678,Hyderabad,2023-11-08,Body Parts,481,810000
DLR-0678,Hyderabad,2020-07-03,Body Parts,358,650000
DLR-0678,Hyderabad,2020-04-16,Filters,474,1140000
DLR-0678,Hyderabad,2024-12-16,Filters,276,1026000
DLR-0678,Hyderabad,2022-11-06,Brakes,187,591000
DLR-0678,Hyderabad,2022-01-04,Tyres & Wheels,66,848000
DLR-0678,Hyderabad,2023-11-19,Body Parts,196,869000
DLR-0678,Hyderabad,2024-09-07,Filters,356,771000
DLR-0678,Hyderabad,2022-05-02,Brakes,450,994000
DLR-0678,Hyderabad,2022-05-12,Filters,296,1006000
DLR-0678,Hyderabad,2023-04-07,Transmission,32,802000
DLR-0678,Hyderabad,2023-03-04,Suspension,225,784000
DLR-0678,Hyderabad,2024-03-08,Suspension,208,1140000
DLR-0678,Hyderabad,2021-05-28,Filters,337,1027000
DLR-0678,Hyderabad,2020-01-29,Body Parts,301,854000
DLR-0678,Hyderabad,2024-12-12,Body Parts,170,514000
DLR-0678,Hyderabad,2020-09-01,Filters,69,909000
DLR-0678,Hyderabad,2024-11-03,Brakes,122,980000
DLR-0678,Hyderabad,2021-02-28,Body Parts,222,289000
DLR-0678,Hyderabad,2021-01-19,Electrical,77,890000
DLR-0678,Hyderabad,2021-06-18,Body Parts,486,757000
DLR-0679,Coimbatore,2022-11-12,Electrical,201,350000
DLR-0679,Coimbatore,2022-03-19,Filters,44,288000
DLR-0679,Coimbatore,2023-04-30,Electrical,51,357000
DLR-0679,Coimbatore,2020-10-24,Filters,472,495000
DLR-0679,Coimbatore,2023-03-08,Tyres & Wheels,442,330000
DLR-0679,Coimbatore,2024-02-22,Transmission,295,457000
DLR-0679,Coimbatore,2024-09-15,Filters,306,297000
DLR-0679,Coimbatore,2022-09-22,Transmission,279,438000
DLR-0679,Coimbatore,2022-09-13,Filters,388,370000
DLR-0679,Coimbatore,2021-02-09,Brakes,302,402000
DLR-0679,Coimbatore,2022-05-20,Suspension,39,371000
DLR-0679,Coimbatore,2021-12-12,Electrical,263,428000
DLR-0679,Coimbatore,2023-07-08,Engine Parts,143,139000
DLR-0679,Coimbatore,2023-12-22,Suspension,209,242000
DLR-0679,Coimbatore,2023-03-14,Electrical,102,408000
DLR-0679,Coimbatore,2024-04-09,Body Parts,426,186000
DLR-0679,Coimbatore,2023-02-27,Brakes,226,322000
DLR-0679,Coimbatore,2021-05-27,Electrical,130,365000
DLR-0679,Coimbatore,2020-01-09,Brakes,78,295000
DLR-0679,Coimbatore,2022-09-15,Transmission,217,308000
DLR-0679,Coimbatore,2023-04-15,Engine Parts,66,394000
DLR-0680,Mumbai,2022-03-10,Suspension,65,1042000
DLR-0680,Mumbai,2024-03-22,Brakes,302,648000
DLR-0680,Mumbai,2024-08-17,Filters,134,725000
DLR-0680,Mumbai,2022-08-13,Engine Parts,438,694000
DLR-0680,Mumbai,2022-12-09,Body Parts,351,356000
DLR-0680,Mumbai,2021-12-09,Suspension,425,868000
DLR-0680,Mumbai,2022-03-06,Engine Parts,225,1027000
DLR-0680,Mumbai,2024-06-02,Electrical,98,1043000
DLR-0680,Mumbai,2021-01-29,Engine Parts,221,666000
DLR-0680,Mumbai,2021-01-21,Body Parts,223,590000
DLR-0680,Mumbai,2022-08-21,Suspension,338,844000
DLR-0680,Mumbai,2024-02-18,Body Parts,261,1006000
DLR-0680,Mumbai,2022-07-20,Body Parts,210,871000
DLR-0680,Mumbai,2023-06-24,Transmission,95,898000
DLR-0680,Mumbai,2024-04-18,Transmission,419,1068000
DLR-0680,Mumbai,2020-05-12,Engine Parts,419,692000
DLR-0680,Mumbai,2021-09-02,Engine Parts,439,796000
DLR-0680,Mumbai,2023-12-24,Engine Parts,121,1167000
DLR-0680,Mumbai,2024-10-17,Electrical,250,801000
DLR-0680,Mumbai,2021-02-20,Engine Parts,121,587000
DLR-0680,Mumbai,2024-03-20,Electrical,167,706000
DLR-0680,Mumbai,2024-04-19,Electrical,373,652000
DLR-0680,Mumbai,2022-06-29,Transmission,452,911000
DLR-0680,Mumbai,2023-11-23,Filters,115,661000
DLR-0680,Mumbai,2024-03-12,Body Parts,75,894000
DLR-0680,Mumbai,2023-10-31,Suspension,412,693000
DLR-0680,Mumbai,2021-11-30,Filters,51,415000
DLR-0681,Vadodara,2023-02-14,Electrical,16,550000
DLR-0681,Vadodara,2021-05-12,Engine Parts,361,529000
DLR-0681,Vadodara,2024-09-22,Filters,448,577000
DLR-0681,Vadodara,2024-08-15,Body Parts,268,423000
DLR-0681,Vadodara,2023-09-26,Filters,81,409000
DLR-0681,Vadodara,2023-09-16,Brakes,297,562000
DLR-0681,Vadodara,2021-11-16,Suspension,480,707000
DLR-0681,Vadodara,2023-08-23,Brakes,373,511000
DLR-0681,Vadodara,2020-07-29,Brakes,345,565000
DLR-0681,Vadodara,2020-12-01,Brakes,248,468000
DLR-0681,Vadodara,2022-09-19,Engine Parts,424,309000
DLR-0681,Vadodara,2021-03-04,Filters,227,636000
DLR-0681,Vadodara,2022-02-27,Filters,127,628000
DLR-0681,Vadodara,2022-03-14,Transmission,255,602000
DLR-0681,Vadodara,2020-12-24,Brakes,342,486000
DLR-0681,Vadodara,2021-05-19,Electrical,222,588000
DLR-0681,Vadodara,2024-10-04,Body Parts,307,626000
DLR-0681,Vadodara,2022-11-21,Transmission,182,721000
DLR-0681,Vadodara,2020-01-21,Suspension,112,639000
DLR-0681,Vadodara,2023-11-01,Tyres & Wheels,322,518000
DLR-0681,Vadodara,2020-04-10,Electrical,351,340000
DLR-0682,Mumbai,2020-03-04,Suspension,261,871000
DLR-0682,Mumbai,2022-01-09,Suspension,186,891000
DLR-0682,Mumbai,2023-07-20,Suspension,351,982000
DLR-0682,Mumbai,2024-02-29,Brakes,347,1111000
DLR-0682,Mumbai,2021-02-15,Electrical,373,821000
DLR-0682,Mumbai,2021-05-28,Body Parts,74,1260000
DLR-0682,Mumbai,2024-09-27,Tyres & Wheels,497,488000
DLR-0682,Mumbai,2023-11-11,Body Parts,222,924000
DLR-0682,Mumbai,2022-07-13,Brakes,308,680000
DLR-0682,Mumbai,2023-07-17,Body Parts,34,459000
DLR-0682,Mumbai,2024-07-23,Suspension,37,800000
DLR-0682,Mumbai,2022-01-26,Filters,266,549000
DLR-0682,Mumbai,2022-07-20,Engine Parts,243,808000
DLR-0682,Mumbai,2024-06-05,Brakes,74,847000
DLR-0682,Mumbai,2023-12-06,Filters,178,1064000
DLR-0682,Mumbai,2020-11-06,Transmission,444,538000
DLR-0682,Mumbai,2024-10-15,Transmission,417,1022000
DLR-0682,Mumbai,2023-01-14,Brakes,266,860000
DLR-0682,Mumbai,2021-12-29,Electrical,419,1046000
DLR-0682,Mumbai,2024-01-21,Suspension,269,754000
DLR-0682,Mumbai,2022-10-26,Electrical,475,574000
DLR-0682,Mumbai,2020-01-09,Brakes,177,597000
DLR-0682,Mumbai,2020-09-04,Transmission,310,582000
DLR-0682,Mumbai,2022-08-14,Tyres & Wheels,264,936000
DLR-0683,Guwahati,2021-07-03,Brakes,135,503000
DLR-0683,Guwahati,2022-03-30,Brakes,219,319000
DLR-0683,Guwahati,2024-10-21,Body Parts,235,427000
DLR-0683,Guwahati,2022-04-27,Body Parts,80,233000
DLR-0683,Guwahati,2022-11-06,Electrical,500,386000
DLR-0683,Guwahati,2020-10-01,Filters,65,430000
DLR-0683,Guwahati,2024-09-15,Body Parts,346,240000
DLR-0683,Guwahati,2021-07-04,Engine Parts,465,352000
DLR-0683,Guwahati,2024-10-21,Electrical,298,434000
DLR-0683,Guwahati,2021-09-16,Transmission,307,106000
DLR-0683,Guwahati,2024-05-13,Transmission,107,490000
DLR-0683,Guwahati,2023-10-06,Transmission,389,402000
DLR-0683,Guwahati,2024-10-23,Body Parts,244,435000
DLR-0683,Guwahati,2022-09-10,Filters,452,333000
DLR-0683,Guwahati,2022-03-20,Brakes,379,215000
DLR-0683,Guwahati,2024-12-10,Suspension,480,418000
DLR-0683,Guwahati,2023-01-15,Filters,185,363000
DLR-0683,Guwahati,2023-07-04,Body Parts,18,373000
DLR-0683,Guwahati,2024-05-10,Engine Parts,372,468000
DLR-0683,Guwahati,2023-04-08,Brakes,367,439000
DLR-0683,Guwahati,2022-01-22,Body Parts,378,543000
DLR-0683,Guwahati,2022-03-30,Tyres & Wheels,273,384000
DLR-0683,Guwahati,2021-01-19,Electrical,494,308000
DLR-0683,Guwahati,2021-03-02,Body Parts,489,353000
DLR-0683,Guwahati,2024-03-29,Suspension,206,407000
DLR-0683,Guwahati,2024-07-10,Engine Parts,482,461000
DLR-0684,Lucknow,2023-04-01,Transmission,54,319000
DLR-0684,Lucknow,2020-11-11,Tyres & Wheels,25,511000
DLR-0684,Lucknow,2022-04-30,Filters,64,719000
DLR-0684,Lucknow,2023-02-24,Body Parts,353,479000
DLR-0684,Lucknow,2021-04-15,Filters,27,631000
DLR-0684,Lucknow,2023-12-15,Tyres & Wheels,283,574000
DLR-0684,Lucknow,2020-03-26,Tyres & Wheels,79,634000
DLR-0684,Lucknow,2020-01-02,Electrical,24,405000
DLR-0684,Lucknow,2024-10-23,Suspension,484,405000
DLR-0684,Lucknow,2023-07-22,Suspension,291,513000
DLR-0684,Lucknow,2023-01-29,Brakes,493,311000
DLR-0684,Lucknow,2020-05-16,Electrical,15,475000
DLR-0684,Lucknow,2024-04-02,Filters,212,543000
DLR-0684,Lucknow,2024-10-11,Tyres & Wheels,229,742000
DLR-0684,Lucknow,2021-03-26,Tyres & Wheels,93,562000
DLR-0684,Lucknow,2020-02-05,Suspension,341,591000
DLR-0684,Lucknow,2022-06-27,Suspension,161,661000
DLR-0684,Lucknow,2024-05-04,Transmission,267,385000
DLR-0684,Lucknow,2021-04-03,Filters,195,489000
DLR-0684,Lucknow,2022-05-11,Tyres & Wheels,10,825000
DLR-0684,Lucknow,2022-07-31,Brakes,306,500000
DLR-0685,Vadodara,2021-12-12,Filters,347,655000
DLR-0685,Vadodara,2024-10-21,Body Parts,261,635000
DLR-0685,Vadodara,2024-07-07,Transmission,439,318000
DLR-0685,Vadodara,2024-10-31,Suspension,311,550000
DLR-0685,Vadodara,2022-04-15,Tyres & Wheels,254,529000
DLR-0685,Vadodara,2020-03-10,Body Parts,143,553000
DLR-0685,Vadodara,2022-03-11,Tyres & Wheels,113,412000
DLR-0685,Vadodara,2023-05-15,Suspension,48,365000
DLR-0685,Vadodara,2022-03-14,Transmission,381,448000
DLR-0685,Vadodara,2023-05-07,Engine Parts,312,497000
DLR-0685,Vadodara,2024-03-01,Body Parts,148,664000
DLR-0685,Vadodara,2022-05-21,Tyres & Wheels,392,746000
DLR-0685,Vadodara,2021-05-08,Engine Parts,396,692000
DLR-0685,Vadodara,2021-12-25,Filters,283,622000
DLR-0685,Vadodara,2020-09-12,Engine Parts,445,379000
DLR-0685,Vadodara,2020-11-25,Body Parts,118,457000
DLR-0685,Vadodara,2020-07-12,Electrical,311,537000
DLR-0685,Vadodara,2024-06-28,Electrical,226,428000
DLR-0685,Vadodara,2024-09-14,Filters,75,585000
DLR-0685,Vadodara,2021-10-09,Transmission,263,604000
DLR-0686,Chennai,2020-04-09,Engine Parts,298,947000
DLR-0686,Chennai,2021-11-02,Engine Parts,166,1045000
DLR-0686,Chennai,2020-01-29,Brakes,409,659000
DLR-0686,Chennai,2021-08-24,Filters,72,1027000
DLR-0686,Chennai,2024-08-30,Body Parts,321,701000
DLR-0686,Chennai,2024-05-31,Tyres & Wheels,403,652000
DLR-0686,Chennai,2024-02-10,Engine Parts,30,946000
DLR-0686,Chennai,2020-02-22,Brakes,479,1083000
DLR-0686,Chennai,2023-04-02,Engine Parts,465,938000
DLR-0686,Chennai,2020-03-12,Tyres & Wheels,117,844000
DLR-0686,Chennai,2022-11-29,Body Parts,141,902000
DLR-0686,Chennai,2022-03-14,Tyres & Wheels,479,867000
DLR-0686,Chennai,2024-04-01,Suspension,332,615000
DLR-0686,Chennai,2021-09-24,Tyres & Wheels,154,591000
DLR-0686,Chennai,2021-05-14,Filters,395,824000
DLR-0686,Chennai,2023-03-18,Suspension,429,856000
DLR-0686,Chennai,2023-03-21,Engine Parts,293,842000
DLR-0686,Chennai,2023-05-22,Transmission,63,975000
DLR-0686,Chennai,2021-03-07,Brakes,304,797000
DLR-0686,Chennai,2022-12-23,Body Parts,494,953000
DLR-0686,Chennai,2023-03-24,Filters,264,811000
DLR-0686,Chennai,2020-05-18,Suspension,83,1205000
DLR-0686,Chennai,2020-08-11,Suspension,16,856000
DLR-0686,Chennai,2021-12-18,Transmission,74,1308000
DLR-0686,Chennai,2023-09-14,Transmission,345,910000
DLR-0686,Chennai,2024-06-11,Electrical,193,797000
DLR-0686,Chennai,2023-07-14,Brakes,63,660000
DLR-0686,Chennai,2020-06-26,Engine Parts,110,551000
DLR-0687,Ahmedabad,2023-05-16,Transmission,450,642000
DLR-0687,Ahmedabad,2024-03-11,Engine Parts,305,664000
DLR-0687,Ahmedabad,2021-08-24,Electrical,348,919000
DLR-0687,Ahmedabad,2023-03-28,Transmission,42,735000
DLR-0687,Ahmedabad,2024-08-18,Electrical,170,877000
DLR-0687,Ahmedabad,2023-03-02,Tyres & Wheels,328,1096000
DLR-0687,Ahmedabad,2023-07-03,Engine Parts,383,822000
DLR-0687,Ahmedabad,2023-10-31,Suspension,399,1256000
DLR-0687,Ahmedabad,2024-04-29,Electrical,136,605000
DLR-0687,Ahmedabad,2023-02-16,Tyres & Wheels,357,810000
DLR-0687,Ahmedabad,2022-05-07,Tyres & Wheels,209,732000
DLR-0687,Ahmedabad,2024-10-12,Filters,28,1027000
DLR-0687,Ahmedabad,2023-07-19,Filters,435,392000
DLR-0687,Ahmedabad,2020-12-04,Body Parts,468,551000
DLR-0687,Ahmedabad,2024-09-11,Brakes,467,819000
DLR-0687,Ahmedabad,2021-02-17,Transmission,18,1150000
DLR-0687,Ahmedabad,2023-08-19,Suspension,298,885000
DLR-0687,Ahmedabad,2023-06-07,Tyres & Wheels,291,570000
DLR-0687,Ahmedabad,2021-03-22,Tyres & Wheels,156,601000
DLR-0687,Ahmedabad,2021-08-17,Suspension,20,1175000
DLR-0687,Ahmedabad,2022-12-17,Brakes,271,716000
DLR-0687,Ahmedabad,2021-02-06,Filters,132,651000
DLR-0687,Ahmedabad,2020-11-25,Suspension,334,1135000
DLR-0687,Ahmedabad,2023-06-30,Tyres & Wheels,371,1042000
DLR-0687,Ahmedabad,2020-01-18,Electrical,207,1095000
DLR-0688,Hyderabad,2021-05-11,Electrical,459,650000
DLR-0688,Hyderabad,2020-01-10,Tyres & Wheels,72,535000
DLR-0688,Hyderabad,2021-12-14,Transmission,296,867000
DLR-0688,Hyderabad,2020-06-12,Body Parts,70,907000
DLR-0688,Hyderabad,2021-03-31,Suspension,432,913000
DLR-0688,Hyderabad,2024-11-10,Brakes,49,1136000
DLR-0688,Hyderabad,2024-07-22,Tyres & Wheels,270,493000
DLR-0688,Hyderabad,2022-04-29,Engine Parts,184,1012000
DLR-0688,Hyderabad,2022-06-15,Tyres & Wheels,217,621000
DLR-0688,Hyderabad,2024-09-20,Tyres & Wheels,262,1011000
DLR-0688,Hyderabad,2020-05-26,Electrical,370,745000
DLR-0688,Hyderabad,2024-05-21,Electrical,400,677000
DLR-0688,Hyderabad,2020-03-09,Suspension,40,718000
DLR-0688,Hyderabad,2020-11-15,Tyres & Wheels,173,551000
DLR-0688,Hyderabad,2024-07-04,Tyres & Wheels,148,848000
DLR-0688,Hyderabad,2020-03-09,Body Parts,267,685000
DLR-0688,Hyderabad,2023-07-02,Electrical,131,997000
DLR-0688,Hyderabad,2023-10-23,Engine Parts,117,968000
DLR-0688,Hyderabad,2022-05-05,Engine Parts,203,1178000
DLR-0688,Hyderabad,2022-06-15,Tyres & Wheels,281,913000
DLR-0688,Hyderabad,2022-09-14,Brakes,314,944000
DLR-0688,Hyderabad,2024-11-20,Electrical,146,1120000
DLR-0688,Hyderabad,2024-04-04,Tyres & Wheels,349,714000
DLR-0688,Hyderabad,2020-12-24,Filters,175,542000
DLR-0688,Hyderabad,2021-11-30,Tyres & Wheels,42,880000
DLR-0688,Hyderabad,2021-01-22,Filters,154,555000
DLR-0689,Lucknow,2022-09-03,Transmission,367,829000
DLR-0689,Lucknow,2022-01-14,Brakes,365,699000
DLR-0689,Lucknow,2024-03-05,Transmission,171,791000
DLR-0689,Lucknow,2021-04-13,Tyres & Wheels,192,518000
DLR-0689,Lucknow,2024-04-16,Electrical,191,582000
DLR-0689,Lucknow,2022-06-27,Transmission,423,450000
DLR-0689,Lucknow,2021-08-31,Electrical,448,625000
DLR-0689,Lucknow,2021-10-23,Electrical,378,352000
DLR-0689,Lucknow,2022-05-08,Engine Parts,372,179000
DLR-0689,Lucknow,2020-08-18,Body Parts,495,407000
DLR-0689,Lucknow,2020-08-01,Brakes,429,321000
DLR-0689,Lucknow,2020-08-17,Body Parts,386,702000
DLR-0689,Lucknow,2022-06-05,Tyres & Wheels,467,746000
DLR-0689,Lucknow,2021-05-26,Suspension,288,328000
DLR-0689,Lucknow,2024-11-05,Body Parts,48,678000
DLR-0689,Lucknow,2021-10-16,Tyres & Wheels,229,634000
DLR-0689,Lucknow,2021-08-10,Filters,263,306000
DLR-0689,Lucknow,2020-03-16,Body Parts,40,459000
DLR-0689,Lucknow,2023-09-15,Filters,394,435000
DLR-0689,Lucknow,2024-11-07,Engine Parts,321,607000
DLR-0689,Lucknow,2023-01-20,Suspension,268,350000
DLR-0689,Lucknow,2024-02-14,Suspension,44,497000
DLR-0689,Lucknow,2024-10-26,Suspension,142,421000
DLR-0689,Lucknow,2022-06-07,Body Parts,369,572000
DLR-0689,Lucknow,2020-05-03,Electrical,398,482000
DLR-0689,Lucknow,2022-09-20,Body Parts,270,440000
DLR-0690,Indore,2020-04-15,Suspension,481,482000
DLR-0690,Indore,2023-07-05,Transmission,392,775000
DLR-0690,Indore,2024-03-06,Body Parts,202,456000
DLR-0690,Indore,2021-02-19,Suspension,447,375000
DLR-0690,Indore,2021-02-27,Electrical,135,586000
DLR-0690,Indore,2021-09-07,Body Parts,80,491000
DLR-0690,Indore,2021-07-25,Body Parts,241,326000
DLR-0690,Indore,2020-04-19,Body Parts,49,800000
DLR-0690,Indore,2021-10-10,Body Parts,379,464000
DLR-0690,Indore,2022-08-21,Electrical,216,461000
DLR-0690,Indore,2021-01-28,Engine Parts,431,531000
DLR-0690,Indore,2023-08-03,Suspension,421,735000
DLR-0690,Indore,2020-12-06,Transmission,356,292000
DLR-0690,Indore,2024-02-22,Electrical,247,546000
DLR-0690,Indore,2020-06-30,Filters,66,781000
DLR-0690,Indore,2023-09-24,Filters,405,527000
DLR-0690,Indore,2020-11-25,Filters,306,349000
DLR-0690,Indore,2022-08-05,Transmission,256,430000
DLR-0690,Indore,2022-05-05,Electrical,497,537000
DLR-0690,Indore,2021-03-17,Tyres & Wheels,22,683000
DLR-0690,Indore,2021-03-04,Body Parts,343,466000
DLR-0690,Indore,2021-07-25,Tyres & Wheels,296,617000
DLR-0690,Indore,2024-03-31,Tyres & Wheels,395,323000
DLR-0690,Indore,2024-11-17,Electrical,221,322000
DLR-0690,Indore,2022-12-14,Brakes,302,447000
DLR-0690,Indore,2024-11-12,Suspension,480,697000
DLR-0691,Vadodara,2024-06-19,Electrical,101,519000
DLR-0691,Vadodara,2024-01-22,Transmission,56,548000
DLR-0691,Vadodara,2024-04-29,Electrical,487,546000
DLR-0691,Vadodara,2023-12-08,Suspension,81,654000
DLR-0691,Vadodara,2022-11-11,Engine Parts,453,431000
DLR-0691,Vadodara,2024-04-14,Filters,104,599000
DLR-0691,Vadodara,2021-12-14,Suspension,360,402000
DLR-0691,Vadodara,2023-04-02,Transmission,454,768000
DLR-0691,Vadodara,2024-02-08,Brakes,476,406000
DLR-0691,Vadodara,2022-10-24,Body Parts,150,395000
DLR-0691,Vadodara,2021-11-30,Body Parts,152,581000
DLR-0691,Vadodara,2020-05-11,Electrical,172,520000
DLR-0691,Vadodara,2023-01-08,Suspension,53,552000
DLR-0691,Vadodara,2021-06-19,Engine Parts,36,540000
DLR-0691,Vadodara,2024-12-28,Suspension,187,368000
DLR-0691,Vadodara,2022-04-03,Suspension,24,720000
DLR-0691,Vadodara,2021-02-19,Electrical,268,626000
DLR-0691,Vadodara,2020-11-04,Filters,253,687000
DLR-0691,Vadodara,2021-01-25,Body Parts,351,441000
DLR-0691,Vadodara,2021-09-12,Engine Parts,167,564000
DLR-0691,Vadodara,2022-07-03,Filters,194,536000
DLR-0692,Mumbai,2020-07-24,Filters,434,1066000
DLR-0692,Mumbai,2024-06-12,Filters,344,1072000
DLR-0692,Mumbai,2020-10-12,Brakes,109,879000
DLR-0692,Mumbai,2020-10-29,Body Parts,40,536000
DLR-0692,Mumbai,2022-12-10,Filters,98,1196000
DLR-0692,Mumbai,2024-10-07,Filters,474,951000
DLR-0692,Mumbai,2023-01-03,Body Parts,207,718000
